id,gen_summary,sent,label,lexrank_rank,rouge1_rank,bertscore_rank,attention_rank,perplexity_rank,lexrank,rouge1,bertscore,attention,perplexity
xsum__test__36232392__pegasus-xsum__0,Labour's Sadiq Khan has been elected mayor of London.,"First Minister Nicola Sturgeon is celebrating what she said was an ""emphatic"" victory, her first as party leader, after the SNP emerged as the largest party at Holyrood with 63 seats, ahead of the Conservatives on 31 and Labour on 24.",0,0,2,2,0,5,1.1091771211493944,0.07843137254901962,0.8592489957809448,4.470207214355469,-0.0599665641784668
xsum__test__36232392__pegasus-xsum__0,Labour's Sadiq Khan has been elected mayor of London.,But she played down talk of another independence referendum after falling short by two seats of an overall majority.,0,3,4,5,1,3,0.9854464748643631,0.06896551724137931,0.8457795977592468,3.774110794067383,0.0002224445343017578
xsum__test__36232392__pegasus-xsum__0,Labour's Sadiq Khan has been elected mayor of London.,"In Wales, Labour remains as the largest party, with 29 out of 60 seats, but was denied a majority as Plaid Cymru and UKIP both made notable gains. Counting is continuing in Northern Ireland.",0,1,1,4,3,1,1.0920146152456276,0.0909090909090909,0.8497744798660278,1.4343302249908447,0.06328701972961426
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,"Andrew RT Davies was speaking to BBC Wales, following a meeting of the 11 Conservative AMs on Monday.",3,3,8,6,6,0,1.1292280836356907,0.17142857142857143,0.8786581158638,0.9746667146682739,1.2969435453414917
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,"He said it was the ""unanimous view of the group"" that he should stay, and he had the backing of MPs and activists.",2,4,2,2,3,11,1.0959892033043546,0.3,0.888106644153595,1.7211177349090576,-0.05477118492126465
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,"Tory sources had raised concerns about the leadership, after the party lost three AMs in Cardiff Bay on 5 May.",2,10,9,5,7,2,0.7116348486701499,0.16216216216216214,0.8838204145431519,0.7774888277053833,0.10368144512176514
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,The Conservatives made gains in every previous assembly poll and enjoyed a successful general election in 2015.,0,9,3,9,8,10,0.7614985845044914,0.29411764705882354,0.8758442401885986,0.7226505279541016,-0.040732502937316895
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,"Mr Davies said the decision had been ""made for me"".",0,2,11,10,10,4,1.1876823218857215,0.14814814814814817,0.8751957416534424,0.5043419003486633,0.03332340717315674
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,"""The unanimous view of the group is for me to continue, the MPs have given their view that I should continue, the activists have given their view that I should continue,"" he said.",2,0,0,7,5,8,1.4132902815020265,0.32,0.8776892423629761,1.0824182033538818,-0.012067317962646484
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,"""The party chairman has given his view that I should continue.",0,1,5,0,11,9,1.2179578191706049,0.21428571428571427,0.897858738899231,0.23951862752437592,-0.012396693229675293
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,"""I shall continue in the role as long as I feel that there is a role for me to play, but don't be under any illusions if I believe that there is a better alternative who can take can take us forward into other areas, I will hand the baton on.""",1,11,7,11,1,1,0.691375135411461,0.1739130434782609,0.85736483335495,3.6980390548706055,0.11247074604034424
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,A former challenger to Mr Davies has said he would have resigned after the party's election result if he had been in charge.,0,5,4,1,9,6,1.030871756509681,0.24390243902439027,0.8902480602264404,0.5778537392616272,0.0017365217208862305
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,"Nick Ramsay said he was happy to back Mr Davies as leader, but if it had been him he would have acted differently.",0,7,10,8,4,5,0.9453237607113472,0.15,0.8763765096664429,1.2209157943725586,0.0294497013092041
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,"First Minister Carwyn Jones has said Labour is likely to seek to form a minority Welsh Government, after winning 29 of the 60 seats in the Senedd.",0,6,1,4,0,7,1.0,0.3181818181818182,0.8839314579963684,4.143252372741699,-0.003206491470336914
xsum__train__36256746__pegasus-xsum__0,The leader of the Conservatives in the Welsh Assembly has said he will continue in the role.,The new assembly is meeting for the first time on Wednesday.,0,8,6,3,2,3,0.8151482046946121,0.21428571428571427,0.884816586971283,3.3377370834350586,0.04132211208343506
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,Former election agent Alison Hernandez is facing questions over her role in submitting expenses for Tory MP Kevin Foster in 2015.,1,4,10,9,10,0,1.1423618387267818,0.05128205128205128,0.8557718396186829,0.42961275577545166,0.6170238256454468
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,"Plymouth City Council Labour leader Tudor Evans said her decision to proceed with a swearing-in ceremony on Tuesday was ""arrogant"".",1,12,11,11,3,1,0.6848717943192728,0.05128205128205128,0.8534311652183533,1.5694222450256348,0.3514401912689209
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,Ms Hernandez defended taking the oath.,0,3,12,8,11,11,1.1720848151742673,0.0,0.8599573969841003,0.29049330949783325,-0.05283212661743164
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,"The Conservative party has admitted failing to declare a total of Â£38,000 of general election expenses for accommodation costs during its 2015 election campaign, blaming an ""administrative error"".",0,9,8,12,5,7,0.8299143874418947,0.0851063829787234,0.8436607718467712,1.069197654724121,-0.0028764009475708008
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,"On Friday, it emerged eight police forces were investigating whether Conservative MPs filed election expenses illegally.",0,5,9,5,12,6,0.934128357796009,0.058823529411764705,0.8682452440261841,0.23084840178489685,0.001105666160583496
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,Devon and Cornwall police is bringing in another force to investigate the claims against Ms Hernandez.,1,0,2,1,8,5,1.4810541779807447,0.29411764705882354,0.8802827596664429,0.7018007040023804,0.02976047992706299
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,"Mr Evans said an ""urgent"" meeting was necessary to discuss ""the many issues that have arisen"".",1,11,7,10,2,4,0.6911864168615973,0.11764705882352941,0.8553293943405151,1.7092951536178589,0.17611336708068848
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,"He said: ""Police and crime commissioners are supposed to keep an eye on the police on behalf of the public.",0,6,3,2,6,9,0.9341227755325151,0.2631578947368421,0.8791865110397339,0.9454841613769531,-0.010409235954284668
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,"""If a member of the constabulary was in the same situation as this police and crime commissioner, they would already be suspended.""",2,7,1,0,4,3,0.870812155649064,0.3,0.8838530778884888,1.3264667987823486,0.19361639022827148
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,"Ms Hernandez claimed the seat as PCC for Devon and Cornwall with 91,036 votes.",2,1,0,3,7,2,1.3757241743930713,0.303030303030303,0.8733499646186829,0.838446319103241,0.29378485679626465
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,"Responding to the concerns, she said: ""I've had over 91,000 people elect me to office. I'm here for the people of Devon and Cornwall and the Isles of Scilly.",0,8,5,6,1,12,0.8667124634786209,0.24000000000000005,0.8655076622962952,5.160857200622559,-0.05294322967529297
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,"""I'm here to do a job - the police need support.""",0,10,6,7,9,10,0.8003487019893178,0.13793103448275862,0.86002516746521,0.4723489582538605,-0.015286564826965332
xsum__validation__36257619__pegasus-xsum__0,Calls have been made for Devon and Cornwall's new police and crime commissioner (PCC) to be suspended.,"Mr Hernandez, who has previously faced calls to ""stand aside"", said she would review station closures, help victims of crime and increase police visibility in her new role.",1,2,4,4,0,8,1.2166779406565638,0.2608695652173913,0.8687703609466553,8.255725860595703,-0.004529118537902832
xsum__test__36300916__pegasus-xsum__0,Two men have been charged in connection with a series of sexual assaults in Sunderland.,"Northumbria Police said a a 32-year-old man was charged with two counts of rape, two counts of sexual touching and one of sexual assault.",2,0,0,1,0,0,1.0,0.3414634146341463,0.8936499357223511,13.824446678161621,1.604857325553894
xsum__test__36300916__pegasus-xsum__0,Two men have been charged in connection with a series of sexual assaults in Sunderland.,"A second man, aged 28, was charged with one count of rape.",2,1,1,0,1,1,1.0,0.2962962962962963,0.9117504358291626,3.1302506923675537,0.4605056047439575
xsum__test__36300916__pegasus-xsum__0,Two men have been charged in connection with a series of sexual assaults in Sunderland.,"The pair, both from Sunderland, will appear before South Tyneside Magistrates' Court later.",2,2,2,2,2,2,1.0,0.07142857142857144,0.8865401744842529,2.0453035831451416,0.0742192268371582
xsum__train__36308249__pegasus-xsum__0,"A suspected bomb-making factory has been found in County Antrim, police have said.",The discovery was made at Capanagh Forest near Larne after two members of the public found suspicious objects in the woods on Saturday evening.,3,3,4,2,0,1,1.0271648889674592,0.10526315789473685,0.8852251768112183,7.0626654624938965,0.9430832862854004
xsum__train__36308249__pegasus-xsum__0,"A suspected bomb-making factory has been found in County Antrim, police have said.",Police have removed the items for forensic examination.,0,5,1,3,6,2,0.8940428460550505,0.18181818181818182,0.8811426758766174,0.5612518787384033,0.14548182487487793
